mid,genre
26228,13
26229,7
26231,7
26241,7
26242,15
26251,7
26258,17
26265,10
26268,4
26271,7
26294,17
26302,7
26303,15
26313,4
26317,7
26318,4
26320,7
26322,5
26323,4
26324,7
26325,16
26326,7
26338,13
26342,5
26346,7
26349,5
26350,7
26366,6
26371,7
26375,5
26386,15
26391,7
26393,15
26394,13
26400,6
26403,8
26404,7
26409,10
26413,4
26414,7
26422,4
26425,0
26430,7
26435,4
26462,7
26464,0
26467,7
26471,6
26472,7
26480,12
26485,7
26487,7
26492,10
26494,7
26501,13
26505,4
26509,14
26513,4
26524,6
26528,7
26547,4
26554,14
26555,4
26562,7
26564,11
26574,4
26578,7
26581,6
26585,15
26587,13
26599,7
26603,14
26606,10
26614,15
26622,7
26631,12
26649,1
26655,6
26662,3
26663,15
26680,11
26684,10
26686,4
26689,7
26693,7
26694,7
26695,7
26700,4
26701,7
26702,15
26704,15
26712,6
26726,4
26729,6
26731,7
26732,4
26736,0
26737,5
26749,7
26750,17
26775,4
26776,4
26782,7
26784,5
26788,4
26791,16
26797,6
26809,7
26810,7
26812,7
26819,0
26835,15
26838,4
26840,4
26842,4
26843,13
26850,7
26854,0
26865,0
26870,4
26886,0
26903,2
26915,4
26947,5
26974,7
26999,13
27002,6
27005,7
27020,13
27022,5
27032,4
27075,4
27109,7
27156,8
27178,4
27186,8
27193,0
27251,4
27253,4
27255,7
27266,7
27317,12
27322,6
27329,6
27334,6
27338,10
27351,10
27369,4
27373,7
27376,15
27397,5
27410,16
27416,7
27423,4
27441,10
27478,4
27482,12
27523,13
27544,4
27555,4
27592,5
27604,12
27611,14
27646,7
27648,4
27660,0
27664,7
27674,15
27685,4
27689,5
27700,7
27704,7
27706,8
27713,6
27721,13
27722,7
27724,7
27727,13
27728,7
27731,2
27741,13
27751,15
27768,7
27772,10
27773,15
27778,8
27783,7
27784,12
27788,12
27790,3
27792,7
27793,0
27798,10
27800,2
27801,15
27802,15
27803,7
27808,13
27812,11
27815,7
27816,1
27821,15
27822,7
27826,4
27831,15
27834,7
27837,0
27838,15
27839,12
27846,6
27850,6
27851,7
27857,11
27867,0
27869,16
27871,7
27873,6
27875,5
27876,7
27878,6
27879,6
27882,6
27899,6
27904,12
27912,6
27922,6
30707,7
30712,9
30723,7
30745,12
30749,7
30783,15
30793,1
30803,7
30810,1
30812,7
30816,7
30818,11
30820,7
30822,4
30825,4
30846,5
30848,7
30850,7
30867,4
30883,8
30892,6
30894,14
30898,13
31000,4
31026,10
31035,7
31101,0
31104,7
31109,7
31114,4
31116,16
31150,14
31156,4
31162,4
31184,14
31193,2
31221,0
31225,7
31270,7
31284,11
31290,8
31364,12
31374,13
31408,13
31410,16
31413,7
31420,15
31422,3
31427,15
31431,15
31433,13
31435,7
31437,7
31445,4
31502,7
31522,7
31524,7
31547,16
31549,14
31658,1
31660,2
31682,11
31685,4
31689,6
31694,11
31696,10
31700,7
31724,4
31737,15
31747,13
31770,9
31804,14
31878,4
31903,13
31921,1
31923,1
31930,7
31952,12
31956,13
31963,4
31973,7
32017,4
32019,5
32022,6
32025,15
32029,7
32031,8
32078,14
32139,7
32153,8
32160,4
32170,5
32174,0
32203,7
32211,0
32234,7
32280,11
32289,7
32291,7
32296,1
32298,13
32302,6
32349,7
32352,8
32369,15
32371,5
32381,11
32387,0
32395,8
32444,11
32456,4
32460,5
32464,7
32469,5
32515,17
32525,7
32554,15
32562,2
32582,6
32587,0
32591,7
32596,0
32598,13
32632,5
32666,4
32686,10
32728,7
32735,7
32743,10
32797,7
32825,4
32840,2
32844,16
32853,16
32882,11
32892,7
32898,1
32914,10
32943,7
33004,14
33021,4
33085,10
33124,7
33138,7
33145,7
33154,6
33158,0
33162,7
33164,10
33166,5
33171,7
33296,4
33312,4
33358,4
33380,4
33437,7
33493,1
33495,4
33499,13
33558,1
33587,13
33592,7
33615,1
33621,7
33639,6
33646,7
33660,7
33669,7
33672,4
33679,4
33681,0
33683,15
33688,13
33750,7
33760,7
33794,0
33817,13
33826,4
33830,4
33834,0
33836,8
33838,6
33880,7
33896,10
33903,5
33912,4
33917,7
34002,4
34018,4
34048,0
34072,6
34129,4
34143,7
34150,14
34153,6
34162,13
34164,4
34198,4
34271,5
34319,15
34321,4
34323,10
34326,7
34332,1
34334,15
34336,13
34338,4
34359,4
34364,7
34405,1
34435,0
34437,7
34517,12
34520,1
34523,4
34528,7
34530,4
34532,12
34534,5
34536,7
34542,6
34552,7
34583,7
34608,13
35836,4
35957,15
36152,7
36276,7
36289,1
36397,2
36401,15
36509,0
36517,7
36519,5
36525,13
36527,7
36529,0
36533,10
36535,4
36553,7
36708,1
36931,7
37211,4
37240,6
37277,11
37380,0
37382,5
37384,4
37386,14
37475,7
37477,0
37720,10
37727,0
37729,4
37731,7
37733,7
37736,7
37739,7
37741,5
37785,5
37830,8
37853,5
37855,7
37857,7
38038,1
38061,4
38304,6
38384,4
38499,7
38798,7
38886,7
38992,7
38994,13
39052,14
39183,7
39231,7
39234,7
39292,5
39307,7
39381,7
39398,7
39408,7
39414,13
39416,4
39419,7
39421,4
39427,15
39435,17
39444,4
39446,15
39659,7
39715,4
39768,11
39779,1
39869,7
39941,7
40148,7
40226,0
40278,16
40339,1
40412,15
40414,7
40491,7
40574,7
40581,4
40583,7
40597,7
40614,7
40629,7
40723,5
40732,15
40815,8
40817,7
40819,11
40826,7
40833,7
40851,1
40870,7
40946,11
40959,0
41226,7
41285,7
41336,7
41527,16
41566,3
41569,15
41571,13
41573,13
41585,7
41714,4
41716,7
41769,4
41863,1
41912,12
41997,15
42002,11
42004,1
42007,13
42009,4
42011,5
42013,4
42015,7
42163,6
42191,2
42197,5
42217,7
42351,16
42418,1
42632,7
42677,6
42681,1
42718,0
42721,0
42723,10
42725,4
42728,13
42730,7
42732,4
42734,4
42738,10
42740,4
42783,7
42900,4
42935,7
42946,4
42958,3
43177,5
43267,0
43333,7
43351,7
43376,16
43391,4
43396,7
43419,4
43556,7
43558,0
43560,3
43635,4
43679,15
43708,6
43744,13
43832,15
43836,1
43838,10
43869,4
43871,15
43899,7
43904,15
43908,7
43910,6
43917,1
43919,13
43921,0
43928,14
43930,4
43932,15
43936,5
44004,4
44022,2
44073,7
44191,0
44193,4
44195,4
44197,7
44199,7
44204,5
44225,8
44245,10
44301,5
44317,4
44397,15
44421,6
44511,6
44555,7
44587,7
44597,5
44613,7
44633,6
44665,7
44671,14
44694,7
44709,7
44717,13
44731,15
44759,7
44761,7
44788,6
44828,14
44840,4
44849,15
44864,4
44911,7
44972,10
44974,7
45000,4
45028,7
45062,7
45081,15
45172,7
45179,7
45183,5
45186,15
45208,4
45210,5
45221,4
45382,13
45431,3
45440,4
45442,1
45447,15
45499,14
45501,13
45506,7
45517,4
45521,7
45662,10
45666,4
45668,8
45672,7
45679,12
45720,4
45722,1
45726,4
45728,4
45730,8
45732,13
45837,6
45880,13
45928,6
45942,7
45950,6
45969,13
45987,11
46062,3
46322,0
46335,7
46337,2
46347,6
46530,1
46544,7
46559,7
46561,6
46574,4
46578,4
46664,12
46723,15
46772,4
46850,6
46855,16
46865,4
46919,7
46948,2
46965,15
46967,8
46970,4
46972,0
46974,7
46976,13
47044,7
47092,7
47099,7
47122,13
47124,2
47148,4
47152,7
47196,13
47200,15
47202,13
47254,5
47261,12
47274,7
47287,5
47330,0
47382,13
47384,4
47404,1
47423,7
47465,8
47491,7
47493,11
47518,4
47606,3
47610,12
47629,7
47640,4
47714,13
47721,3
47728,5
47810,15
47815,7
47894,16
47937,4
47950,12
47952,0
47978,7
47997,4
47999,6
48032,7
48043,13
48061,4
48082,4
48142,15
48159,4
48165,7
48198,16
48231,10
48262,6
48268,13
48301,7
48304,1
48319,1
48322,4
48385,4
48394,15
48414,3
48501,4
48516,15
48518,10
48520,4
48522,0
48560,7
48591,7
48593,4
48596,7
48660,13
48682,4
48696,13
48698,6
48711,0
48738,15
48741,6
48744,13
48774,1
48780,12
48783,7
48791,7
48817,4
48856,7
48872,15
48877,5
48972,10
48982,4
48997,7
49013,4
49132,6
49220,4
49225,6
49265,7
49272,1
49274,2
49278,0
49280,7
49284,4
49286,13
49299,13
49314,7
49394,7
49396,4
49526,4
49528,15
49530,1
49647,4
49649,8
49651,0
49688,7
49772,13
49817,2
49822,15
49824,7
49902,4
49910,7
49917,6
49932,7
49957,7
49961,7
50005,0
50011,8
50064,7
50068,16
50147,15
50160,7
50162,3
50189,13
50245,7
50259,7
50442,5
50445,15
50514,7
50583,7
50601,1
50641,4
50651,4
50658,6
50685,13
50703,6
50740,6
50742,6
50792,4
50794,0
50798,4
50802,4
50804,10
50806,13
50842,4
50851,6
50872,3
50912,13
50923,7
50954,13
51044,4
51077,8
51080,15
51084,4
51086,12
51088,4
51091,7
51094,4
51127,6
51174,7
51207,10
51255,0
51277,0
51304,15
51357,7
51372,11
51380,4
51412,15
51418,7
51471,7
51540,15
51575,1
51662,0
51698,1
51705,4
51709,14
51773,7
51834,13
51884,13
51925,12
51927,12
51931,7
51935,7
51937,15
51939,1
52241,7
52245,13
52281,10
52287,14
52319,1
52328,1
52378,9
52435,4
52456,5
52458,7
52460,15
52462,8
52528,7
52545,4
52579,7
52604,12
52606,4
52617,7
52644,15
52666,10
52668,4
52694,4
52712,5
52717,0
52722,1
52730,3
52767,6
52831,15
52885,2
52913,7
52950,0
52952,7
52967,7
52973,13
52975,7
53000,15
53024,6
53038,7
53121,4
53123,13
53125,8
53129,7
53133,7
53138,1
53189,4
53207,5
53318,7
53322,5
53326,10
53435,10
53447,5
53460,4
53464,0
53466,5
53468,4
53519,5
53550,7
53737,7
53883,6
53887,7
53894,6
53953,10
53956,4
53972,5
53974,4
53993,8
53996,15
53999,5
54001,1
54004,4
54190,7
54220,7
54251,4
54256,4
54259,4
54270,10
54272,2
54276,7
54281,7
54286,15
54290,4
54328,4
54331,4
54372,5
54419,6
54426,4
54503,4
54513,7
54648,5
54732,4
54734,4
54736,0
54745,4
54768,4
54771,14
54775,15
54780,4
54785,10
54787,15
54881,6
54910,10
54995,14
54997,17
54999,5
55031,4
55052,13
55063,6
55069,7
55071,6
55078,13
55094,12
55100,4
55110,7
55116,15
55118,15
55156,6
55167,2
55207,7
55232,0
55245,13
55247,1
55250,4
55253,16
55259,8
55261,7
55267,7
55269,7
55272,7
55274,7
55276,15
55280,7
55282,15
55290,5
55294,5
55363,5
55417,7
55442,7
55444,7
55451,4
55498,13
55555,7
55566,4
55577,5
55652,7
55684,0
55687,6
55721,5
55732,7
55757,4
55765,15
55768,4
55805,7
55814,7
55820,7
55830,4
55851,6
55872,11
55895,15
55908,7
55946,7
55995,2
55999,4
56003,14
56015,7
56030,6
56069,4
56079,4
56095,7
56145,14
56152,13
56156,0
56169,7
56171,1
56174,15
56176,4
56251,4
56274,7
56286,7
56333,7
56336,15
56339,7
56367,4
56563,6
56587,4
56607,7
56633,15
56715,13
56757,15
56775,1
56782,7
56788,16
56801,14
56805,4
56869,4
56885,7
56908,4
56915,1
56921,0
56941,13
56949,4
57038,7
57223,0
57243,4
57274,7
57326,8
57353,5
57368,15
57401,5
57418,13
57430,11
57453,4
57504,7
57526,15
57528,16
57532,4
57640,8
57669,5
57792,4
57845,6
57910,4
57951,0
57972,6
57980,4
58025,1
58029,7
58047,4
58103,0
58105,7
58107,7
58146,4
58154,13
58156,4
58191,6
58293,15
58295,5
58297,7
58299,4
58301,15
58303,5
58306,7
58315,4
58347,8
58351,7
58365,6
58376,6
58425,6
58432,4
58520,7
58554,7
58559,7
58627,0
58649,16
58655,4
58706,7
58803,5
58839,4
58879,11
58889,6
58904,5
58964,10
58972,8
58975,15
58998,13
59014,4
59016,5
59018,13
59022,1
59037,0
59103,4
59118,4
59126,4
59141,7
59143,4
59180,1
59258,4
59273,4
59306,10
59315,0
59333,13
59339,4
59369,5
59387,7
59392,14
59418,5
59421,4
59429,4
59447,7
59501,1
59519,7
59549,7
59590,11
59594,5
59615,4
59669,6
59684,6
59721,4
59725,4
59727,15
59731,6
59784,3
59805,17
59810,7
59814,5
59832,5
59834,1
59846,13
59900,4
59935,1
59945,1
59985,13
59995,5
60037,15
60040,0
60069,3
60072,15
60074,1
60086,7
60126,4
60128,4
60135,6
60137,6
60161,2
60291,6
60293,4
60295,6
60333,6
60343,1
60382,6
60384,6
60397,13
60471,0
60487,4
60514,1
60516,14
60609,12
60649,4
60674,14
60684,0
60753,5
60756,4
60760,14
60763,6
60766,6
60832,15
60857,7
60937,8
60943,7
60950,4
60990,7
61013,13
61024,4
61026,7
61071,4
61075,13
61123,7
61132,16
61160,2
61167,12
61206,7
61210,14
61236,2
61240,7
61248,14
61250,4
61289,17
61323,5
61348,4
61350,1
61352,5
61357,6
61361,7
61394,4
61401,4
61465,15
61634,7
61646,7
61705,15
61729,4
62049,14
62081,5
62113,4
62115,7
62155,4
62203,10
62250,7
62331,1
62336,8
62344,7
62374,7
62376,3
62378,4
62383,1
62394,5
62434,13
62437,7
62511,7
62644,7
62718,4
62733,12
62764,14
62792,5
62801,0
62849,5
62912,11
62956,4
62999,3
63062,5
63072,15
63082,7
63113,1
63131,4
63179,7
63239,13
63276,0
63393,11
63436,5
63479,4
63481,11
63515,7
63540,1
63629,13
63808,7
63826,15
63836,10
63853,17
63859,3
63876,7
63992,8
64030,5
64032,4
64034,7
64114,7
64116,2
64153,10
64197,7
64229,7
64249,4
64278,6
64285,2
64321,4
64338,4
64497,7
64499,7
64501,16
64508,14
64575,7
64614,7
64620,7
64622,13
64660,4
64695,1
64701,7
64716,7
64839,7
64900,13
64957,7
64969,4
64983,16
64990,6
64993,13
64997,0
65037,7
65088,1
65126,4
65130,7
65133,4
65135,4
65188,6
65193,13
65216,15
65230,4
65259,7
65261,2
65310,10
65418,7
65465,7
65514,16
65552,0
65567,12
65577,3
65585,4
65601,15
65638,6
65642,15
65665,7
65682,8
65685,1
65802,4
65982,0
66019,6
66066,10
66090,10
66097,2
66130,0
66171,15
66198,15
66200,13
66203,7
66246,4
66297,2
66310,10
66317,1
66335,2
66371,7
66427,4
66509,7
66544,7
66596,4
66659,7
66665,7
66686,15
66744,7
66785,1
66798,1
66808,0
66915,1
66934,7
67087,4
67193,5
67197,12
67252,0
67255,7
67267,7
67295,3
67361,12
67408,14
67429,2
67504,6
67508,15
67665,11
67695,4
67734,7
67788,13
67799,15
67867,14
67923,7
67957,7
67997,4
68073,4
68099,6
68135,7
68137,7
68157,0
68159,15
68194,7
68205,5
68237,7
68269,7
68319,15
68324,7
68347,7
68358,0
68444,4
68486,16
68536,6
68554,7
68614,7
68659,7
68791,1
68793,4
68835,13
68838,6
68848,13
68872,16
68884,13
68901,7
68932,11
68945,2
68952,10
68954,3
68959,2
68965,4
68967,7
69069,4
69118,12
69122,5
69134,7
69241,7
69253,13
69275,4
69278,0
69280,4
69306,15
69406,4
69436,1
69458,6
69481,0
69495,13
69516,7
69524,1
69526,0
69529,6
69559,9
69604,4
69606,8
69640,15
69644,3
69654,7
69685,4
69712,7
69720,7
69746,2
69757,13
69761,7
69784,4
69805,0
69821,7
69844,13
69849,7
69908,7
69945,5
69951,8
69974,10
70121,17
70159,15
70183,4
70188,13
70201,4
70282,1
70286,14
70293,7
70305,3
70336,14
70344,4
70418,13
70465,7
70488,6
70533,14
70545,4
70565,4
70567,13
70597,4
70599,7
70663,13
70678,7
70697,8
70728,4
70751,7
70762,4
70846,7
70862,6
70898,4
70927,4
70946,8
70984,4
70994,10
71033,13
71057,2
71102,15
71106,14
71108,7
71131,6
71135,15
71156,7
71180,7
71205,10
71211,15
71248,4
71252,10
71254,0
71264,8
71282,6
71304,7
71318,2
71379,10
71390,6
71404,8
71429,4
71433,1
71438,7
71460,13
71462,6
71464,4
71466,7
71468,14
71490,7
71494,4
71518,4
71520,4
71525,4
71530,0
71533,4
71535,4
71573,15
71579,7
71640,6
71650,6
71668,4
71700,10
71732,4
71745,8
71755,7
71804,4
71810,7
71823,13
71838,15
71876,7
71899,4
72011,7
72043,14
72104,2
72109,10
72129,12
72131,6
72165,0
72169,4
72171,4
72176,5
72209,14
72224,4
72226,4
72294,2
72308,0
72356,8
72367,7
72378,7
72380,15
72386,7
72393,12
72395,7
72405,7
72407,15
72479,7
72489,15
72603,2
72605,16
72612,2
72626,17
72630,14
72641,7
72647,7
72683,7
72694,7
72696,4
72701,14
72720,7
72731,7
72733,7
72737,3
72741,7
72762,15
72781,4
72880,7
72919,5
72947,13
72998,1
73015,4
73017,15
73023,7
73042,3
73101,7
73106,4
73168,10
73211,10
73266,7
73268,7
73276,6
73290,7
73319,13
73321,1
73323,12
73344,7
73386,7
73392,6
73469,6
73488,10
73531,7
73572,7
73587,4
73664,2
73741,5
73759,2
73808,5
73854,3
73860,7
73881,4
73929,15
74089,3
74115,2
74152,4
74154,13
74156,15
74228,12
74275,13
74282,7
74324,7
74327,7
74370,10
74416,7
74438,0
74450,13
74452,10
74458,15
74486,2
74508,7
74510,15
74530,8
74532,5
74545,15
74580,3
74624,7
74630,11
74649,4
74668,14
74677,6
74685,0
74688,13
74698,4
74727,4
74740,12
74754,13
74787,7
74789,1
74795,16
74851,5
74868,14
74916,7
74944,15
74946,4
74948,7
75341,7
75349,15
75440,4
75803,4
75805,0
75813,7
75816,4
75823,7
75983,7
75985,14
75990,4
76030,15
76054,7
76060,4
76077,14
76091,7
76093,8
76111,12
76173,5
76175,8
76210,4
76251,0
76272,5
76293,0
76303,7
76738,6
76763,11
77191,4
77201,7
77206,3
77291,7
77307,7
77359,12
77364,12
77414,7
77421,7
77427,10
77435,4
77455,4
77561,1
77658,6
77798,15
77800,4
77808,13
77810,7
77837,7
77846,5
77866,7
77907,6
78034,7
78039,13
78041,0
78088,15
78101,6
78105,0
78111,11
78116,4
78122,2
78160,4
78174,4
78209,4
78218,15
78264,4
78266,14
78316,7
78321,4
78349,15
78467,17
78469,0
78499,2
78517,6
78544,4
78574,7
78637,2
78653,7
78703,7
78729,7
78772,13
78829,6
78836,7
78893,1
78903,7
78967,14
79006,6
79008,4
79029,6
79057,0
79091,3
79132,7
79134,4
79136,7
79139,3
79163,7
79185,0
79203,12
79224,3
79242,4
79251,10
79259,7
79274,2
79293,0
79299,12
79318,6
79357,14
79428,4
79469,4
79553,0
79588,13
79590,4
79592,0
79677,6
79686,11
79695,1
79702,8
79720,5
79796,1
79824,6
79868,12
79879,10
79946,4
80026,14
80083,1
80126,15
80166,13
80185,6
80217,6
80219,4
80241,13
80346,7
80350,4
80363,0
80463,7
80489,15
80549,13
80551,13
80553,7
80572,4
80584,7
80586,13
80590,7
80599,6
80615,2
80693,7
80717,4
80727,5
80736,12
80748,8
80831,7
80839,7
80844,15
80846,12
80858,4
80860,4
80862,12
80864,13
80906,6
80917,14
80969,7
81018,2
81054,4
81083,14
81132,17
81138,15
81156,0
81158,6
81191,6
81229,0
81417,10
81512,8
81516,7
81535,10
81537,4
81562,7
81564,0
81591,15
81641,15
81660,14
81782,7
81784,13
81786,7
81788,7
81819,7
81831,7
81834,1
81845,7
81847,8
81898,6
81910,6
81932,7
81949,7
82035,5
82037,6
82041,10
82093,13
82095,14
82150,1
82152,8
82167,7
82169,3
82173,4
82202,15
82242,4
82313,5
82378,12
82459,17
82461,14
82463,7
82499,4
82527,7
82534,7
82608,13
82667,5
82852,4
82854,8
82931,4
82934,6
83086,11
83096,4
83132,3
83134,4
83177,4
83270,4
83293,6
83318,4
83322,4
83332,6
83349,4
83359,4
83361,4
83374,0
83411,4
83480,1
83506,4
83603,2
83613,14
83803,2
83827,6
83829,-1
83910,4
83976,7
84098,7
84116,7
84152,14
84154,6
84160,6
84187,0
84236,6
84304,4
84312,4
84374,4
84392,15
84395,7
84414,2
84506,7
84601,15
84615,4
84637,2
84696,4
84772,14
84844,5
84847,13
84944,17
84950,4
84952,7
84954,15
85016,6
85020,0
85022,4
85025,7
85056,14
85131,14
85179,4
85213,7
85261,2
85316,2
85342,5
85367,13
85394,6
85397,12
85399,4
85401,7
85412,10
85414,7
85438,13
85510,8
85572,15
85612,7
85736,14
85774,6
85780,14
85788,15
85796,5
85881,4
86000,7
86014,4
86028,4
86059,2
86142,0
86190,12
86290,6
86293,4
86298,2
86320,14
86332,0
86345,4
86347,4
86377,4
86487,7
86504,6
86548,13
86593,1
86626,7
86644,15
86721,8
86781,7
86817,13
86833,4
86835,14
86852,7
86864,8
86880,0
86882,8
86884,7
86892,15
86898,7
86911,4
86982,0
87192,14
87205,7
87218,5
87222,3
87232,1
87234,7
87298,4
87304,7
87306,14
87383,11
87430,1
87444,4
87483,4
87485,4
87520,1
87522,4
87529,0
87598,7
87660,7
87785,0
87869,5
87876,1
87884,7
87930,6
87975,7
88024,7
88106,7
88118,15
88125,0
88129,9
88140,15
88163,4
88179,13
88235,4
88267,2
88272,10
88345,4
88356,3
88380,10
88405,4
88672,4
88682,6
88744,14
88785,4
88810,7
88812,5
88879,0
88932,10
88950,7
88954,4
89000,5
89030,10
89039,13
89045,4
89047,7
89072,10
89085,7
89087,0
89090,6
89102,6
89118,7
89194,4
89203,6
89260,6
89300,7
89305,1
89321,7
89337,6
89343,15
89356,4
89388,4
89408,4
89427,10
89470,14
89492,7
89678,13
89745,14
89753,7
89759,7
89761,7
89774,7
89804,7
89837,10
89840,0
89864,4
89870,7
89881,3
89904,13
90057,7
90061,7
90249,0
90266,6
90343,7
90345,12
90357,7
90374,15
90376,15
90403,0
90405,15
90428,7
90430,7
90439,15
90469,10
90522,15
90524,7
90531,7
90576,13
90600,15
90603,0
90647,1
90717,5
90719,7
90738,7
90746,0
90863,6
90866,7
90870,15
90888,7
90890,4
90947,7
91077,4
91094,3
91104,8
91126,16
91128,7
91134,7
91199,13
91273,0
91286,3
91323,4
91325,7
91355,2
91414,7
91470,0
91483,5
91485,0
91488,11
91500,14
91505,7
91529,5
91535,7
91542,1
91548,6
91582,17
91610,7
91622,7
91628,13
91630,0
91653,4
91658,7
91660,0
91673,7
91688,15
91690,4
91842,5
91869,6
91873,11
91886,3
91890,7
91935,7
91947,4
91974,8
91976,0
91978,5
92004,4
92008,0
92048,15
92058,10
92163,6
92198,7
92206,15
92210,7
92234,7
92259,4
92264,4
92309,15
92420,0
92424,7
92439,7
92494,6
92496,4
92498,4
92507,0
92509,7
92535,4
92613,7
92665,7
92681,14
92694,7
92751,4
92756,4
92938,8
92954,7
92966,4
93040,6
93061,7
93242,7
93265,7
93270,4
93272,11
93287,4
93320,5
93324,6
93326,0
93363,0
93422,4
93432,6
93443,7
93498,7
93510,5
93512,7
93563,15
93693,4
93700,6
93721,6
93766,1
93805,4
93831,4
93838,5
93840,14
93855,7
93980,4
93982,12
94011,0
94015,4
94018,15
94024,6
94070,7
94266,13
94323,4
94325,7
94466,7
94478,4
94480,1
94494,7
94672,7
94677,4
94777,4
94780,7
94799,7
94833,3
94864,10
94896,5
94919,7
94931,7
94939,4
94953,4
94959,4
94969,7
95067,4
95088,7
95105,2
95113,8
95115,8
95135,7
95147,3
95165,0
95167,0
95182,2
95199,4
95201,4
95207,8
95307,11
95309,4
95311,2
95313,3
95375,3
95377,11
95441,8
95443,7
95449,7
95473,2
95475,2
95499,1
95508,5
95510,1
95543,1
95558,8
95567,7
95583,15
95654,2
95720,14
95740,3
95744,4
95752,4
95761,15
95780,2
95782,0
95858,3
95873,13
95875,0
95949,4
95963,2
95965,1
96004,1
96007,2
96020,7
96075,7
96079,15
96110,4
96114,5
96150,6
96281,4
96314,13
96373,7
96417,0
96432,7
96448,10
96467,7
96488,6
96490,10
96530,4
96563,6
96565,4
96588,11
96590,0
96606,6
96610,0
96616,4
96634,10
96655,7
96667,6
96691,0
96726,13
96728,7
96737,14
96792,4
96811,7
96815,10
96821,13
96829,7
96832,8
96849,11
96861,7
96863,15
96901,6
96911,7
97057,7
97168,6
97188,15
97225,4
97230,6
97254,7
97304,7
97306,4
97328,4
97393,6
97395,6
97470,0
97593,10
97639,6
97673,6
97742,0
97744,6
97752,7
97757,6
97817,6
97826,7
97836,0
97858,7
97860,7
97866,6
97870,7
97895,7
97913,4
97921,4
97923,7
97936,7
97938,7
97957,5
97994,7
98000,13
98056,13
98083,4
98122,6
98124,14
98126,7
98154,7
98160,4
98175,13
98230,7
98243,3
98279,4
98296,5
98369,14
98441,11
98458,4
98473,7
98491,13
98585,7
98587,7
98604,2
98607,2
98611,11
98615,2
98795,6
98803,7
98809,8
98829,8
98836,4
98908,4
98913,7
98933,13
98961,7
98963,15
99005,0
99007,4
99030,7
99085,4
99089,1
99106,4
99112,15
99114,0
99117,7
99145,15
99149,11
99220,4
99270,4
99273,1
99276,7
99296,15
99320,0
99415,4
99437,8
99468,6
99470,15
99574,7
99609,14
99615,7
99669,10
99675,7
99728,0
99741,15
99764,7
99795,6
99811,6
99813,0
99839,4
99846,6
99912,10
99917,15
99992,7
100017,7
100032,6
100034,6
100083,4
100106,6
100159,4
100163,8
100226,7
100272,7
100304,0
100306,7
100326,5
100365,6
100383,12
100390,4
100450,14
100487,7
100498,15
100517,6
100527,7
100553,6
100556,6
100581,6
100714,7
100745,6
100843,4
101025,1
101070,7
101076,0
101088,12
101106,6
101112,0
101142,1
101283,4
101285,7
101360,15
101362,15
101415,13
101525,5
101529,4
101531,7
101577,13
101612,4
101741,5
101850,6
101864,14
101884,1
101895,7
101904,6
101947,6
101962,2
102033,4
102123,0
102125,14
102165,4
102194,7
102217,4
102252,0
102278,15
102378,4
102396,12
102407,7
102445,1
102469,12
102481,4
102588,6
102666,1
102684,7
102686,4
102716,0
102720,2
102753,7
102792,7
102800,7
102819,7
102880,1
102903,15
102905,7
102993,4
102995,7
103042,0
103048,4
103107,6
103137,7
103141,2
103210,2
103221,13
103228,0
103235,15
103249,10
103253,0
103279,7
103299,10
103335,4
103339,7
103341,14
103372,5
103384,1
103444,6
103449,5
103502,4
103539,4
103543,4
103596,14
103624,7
103655,8
103659,14
103671,4
103688,10
103731,7
103755,8
103772,14
103801,4
103810,0
103813,0
103819,4
103865,4
103883,4
103980,7
103984,7
104069,4
104074,3
104076,4
104078,4
104119,7
104129,0
104211,4
104218,4
104241,5
104243,14
104245,2
104272,6
104283,7
104303,7
104312,1
104321,7
104337,7
104339,4
104374,8
104419,0
104441,15
104457,15
104590,7
104595,6
104597,7
104662,11
104726,6
104757,6
104760,5
104841,14
104863,13
104879,7
104881,15
104906,4
104913,7
104925,5
104944,7
105037,4
105121,7
105197,1
105211,4
105213,4
105246,7
105254,1
105351,7
105355,7
105429,6
105468,2
105504,15
105585,15
105593,7
105715,13
105731,10
105755,15
105763,10
105769,2
105844,7
105954,7
106002,1
106004,13
106011,2
106022,4
106062,4
106072,0
106100,7
106111,4
106144,7
106204,7
106236,6
106330,4
106332,6
106397,4
106417,7
106438,7
106441,3
106452,7
106471,8
106473,2
106487,0
106489,8
106491,8
106540,4
106542,4
106642,14
106696,11
106762,14
106766,7
106782,7
106839,7
106870,10
106873,2
106883,4
106916,5
106918,4
106920,14
107042,6
107057,7
107069,16
107081,7
107083,7
107141,7
107314,7
107348,4
107382,6
107406,7
107412,13
107447,4
107516,4
107555,12
107559,7
107636,6
107649,15
107702,4
107769,10
107771,13
107910,6
107945,15
107953,8
107978,7
107999,3
108076,6
108090,1
108156,4
108188,7
108190,14
108192,7
108447,10
108506,10
108514,13
108548,4
108551,7
108583,4
108601,7
108689,14
108709,16
108715,4
108727,7
108729,12
108795,8
108873,7
108928,0
108932,3
108945,0
108949,5
108979,5
108981,7
109042,8
109074,8
109161,7
109183,4
109187,7
109191,7
109205,6
109249,7
109295,15
109317,4
109359,4
109372,13
109374,4
109483,13
109487,14
109576,4
109578,12
109673,0
109687,6
109740,13
109742,4
109846,1
109848,15
109850,5
109853,7
109864,4
109895,4
110058,7
110102,0
110110,7
110127,7
110194,6
110297,5
